2022-07-28 16:48:46 INFO [2828:main.c:18] hello,  -- info
2022-07-28 17:24:47 PANIC [3222:main.c:24] hello, sys --panic
2022-07-28 17:24:48 INFO [3225:main.c:20] hello, sys --info
2022-07-28 17:24:48 DEBUG [3225:main.c:21] hello, sys --debug
2022-07-28 17:24:48 WARN [3225:main.c:22] hello, sys --warn
2022-07-28 17:24:48 ERROR [3225:main.c:23] hello, sys --error
2022-07-28 17:24:48 PANIC [3225:main.c:24] hello, sys --panic
2022-07-28 17:24:49 INFO [3228:main.c:20] hello, sys --info
2022-07-28 17:24:49 DEBUG [3228:main.c:21] hello, sys --debug
2022-07-28 17:24:49 WARN [3228:main.c:22] hello, sys --warn
2022-07-28 17:24:49 ERROR [3228:main.c:23] hello, sys --error
2022-07-28 17:24:49 PANIC [3228:main.c:24] hello, sys --panic
2022-07-28 17:24:50 INFO [3231:main.c:20] hello, sys --info
2022-07-28 17:24:50 DEBUG [3231:main.c:21] hello, sys --debug
2022-07-28 17:24:50 WARN [3231:main.c:22] hello, sys --warn
2022-07-28 17:24:50 ERROR [3231:main.c:23] hello, sys --error
2022-07-28 17:24:50 PANIC [3231:main.c:24] hello, sys --panic
2022-07-28 17:24:51 INFO [3234:main.c:20] hello, sys --info
2022-07-28 17:24:51 DEBUG [3234:main.c:21] hello, sys --debug
2022-07-28 17:24:51 WARN [3234:main.c:22] hello, sys --warn
2022-07-28 17:24:51 ERROR [3234:main.c:23] hello, sys --error
2022-07-28 17:24:51 PANIC [3234:main.c:24] hello, sys --panic
2022-07-28 17:24:52 INFO [3237:main.c:20] hello, sys --info
2022-07-28 17:24:52 DEBUG [3237:main.c:21] hello, sys --debug
2022-07-28 17:24:52 WARN [3237:main.c:22] hello, sys --warn
2022-07-28 17:24:52 ERROR [3237:main.c:23] hello, sys --error
2022-07-28 17:24:52 PANIC [3237:main.c:24] hello, sys --panic
2022-07-28 17:24:53 INFO [3240:main.c:20] hello, sys --info
2022-07-28 17:24:53 DEBUG [3240:main.c:21] hello, sys --debug
2022-07-28 17:24:53 WARN [3240:main.c:22] hello, sys --warn
2022-07-28 17:24:53 ERROR [3240:main.c:23] hello, sys --error
2022-07-28 17:24:53 PANIC [3240:main.c:24] hello, sys --panic
2022-07-28 17:24:54 INFO [3243:main.c:20] hello, sys --info
2022-07-28 17:24:54 DEBUG [3243:main.c:21] hello, sys --debug
2022-07-28 17:24:54 WARN [3243:main.c:22] hello, sys --warn
2022-07-28 17:24:54 ERROR [3243:main.c:23] hello, sys --error
2022-07-28 17:24:54 PANIC [3243:main.c:24] hello, sys --panic
2022-07-28 17:24:55 INFO [3246:main.c:20] hello, sys --info
2022-07-28 17:24:55 DEBUG [3246:main.c:21] hello, sys --debug
2022-07-28 17:24:55 WARN [3246:main.c:22] hello, sys --warn
2022-07-28 17:24:55 ERROR [3246:main.c:23] hello, sys --error
2022-07-28 17:24:55 PANIC [3246:main.c:24] hello, sys --panic
2022-07-28 17:24:56 INFO [3249:main.c:20] hello, sys --info
2022-07-28 17:24:56 DEBUG [3249:main.c:21] hello, sys --debug
2022-07-28 17:24:56 WARN [3249:main.c:22] hello, sys --warn
2022-07-28 17:24:56 ERROR [3249:main.c:23] hello, sys --error
2022-07-28 17:24:56 PANIC [3249:main.c:24] hello, sys --panic
2022-07-28 17:24:57 INFO [3252:main.c:20] hello, sys --info
2022-07-28 17:24:57 DEBUG [3252:main.c:21] hello, sys --debug
2022-07-28 17:24:57 WARN [3252:main.c:22] hello, sys --warn
2022-07-28 17:24:57 ERROR [3252:main.c:23] hello, sys --error
2022-07-28 17:24:57 PANIC [3252:main.c:24] hello, sys --panic
2022-07-28 17:24:58 INFO [3255:main.c:20] hello, sys --info
2022-07-28 17:24:58 DEBUG [3255:main.c:21] hello, sys --debug
2022-07-28 17:24:58 WARN [3255:main.c:22] hello, sys --warn
2022-07-28 17:24:58 ERROR [3255:main.c:23] hello, sys --error
2022-07-28 17:24:58 PANIC [3255:main.c:24] hello, sys --panic
2022-07-28 17:24:59 INFO [3258:main.c:20] hello, sys --info
2022-07-28 17:24:59 DEBUG [3258:main.c:21] hello, sys --debug
2022-07-28 17:24:59 WARN [3258:main.c:22] hello, sys --warn
2022-07-28 17:24:59 ERROR [3258:main.c:23] hello, sys --error
2022-07-28 17:24:59 PANIC [3258:main.c:24] hello, sys --panic
2022-07-28 17:25:00 INFO [3261:main.c:20] hello, sys --info
2022-07-28 17:25:00 DEBUG [3261:main.c:21] hello, sys --debug
2022-07-28 17:25:00 WARN [3261:main.c:22] hello, sys --warn
2022-07-28 17:25:00 ERROR [3261:main.c:23] hello, sys --error
2022-07-28 17:25:00 PANIC [3261:main.c:24] hello, sys --panic
2022-07-28 17:25:01 INFO [3264:main.c:20] hello, sys --info
2022-07-28 17:25:01 DEBUG [3264:main.c:21] hello, sys --debug
2022-07-28 17:25:01 WARN [3264:main.c:22] hello, sys --warn
2022-07-28 17:25:01 ERROR [3264:main.c:23] hello, sys --error
2022-07-28 17:25:01 PANIC [3264:main.c:24] hello, sys --panic
2022-07-28 17:25:02 INFO [3267:main.c:20] hello, sys --info
2022-07-28 17:25:02 DEBUG [3267:main.c:21] hello, sys --debug
2022-07-28 17:25:02 WARN [3267:main.c:22] hello, sys --warn
2022-07-28 17:25:02 ERROR [3267:main.c:23] hello, sys --error
2022-07-28 17:25:02 PANIC [3267:main.c:24] hello, sys --panic
2022-07-28 17:25:03 INFO [3270:main.c:20] hello, sys --info
2022-07-28 17:25:03 DEBUG [3270:main.c:21] hello, sys --debug
2022-07-28 17:25:03 WARN [3270:main.c:22] hello, sys --warn
2022-07-28 17:25:03 ERROR [3270:main.c:23] hello, sys --error
2022-07-28 17:25:03 PANIC [3270:main.c:24] hello, sys --panic
2022-07-28 17:25:04 INFO [3273:main.c:20] hello, sys --info
2022-07-28 17:25:04 DEBUG [3273:main.c:21] hello, sys --debug
2022-07-28 17:25:04 WARN [3273:main.c:22] hello, sys --warn
2022-07-28 17:25:04 ERROR [3273:main.c:23] hello, sys --error
2022-07-28 17:25:04 PANIC [3273:main.c:24] hello, sys --panic
2022-07-28 17:25:05 INFO [3276:main.c:20] hello, sys --info
2022-07-28 17:25:05 DEBUG [3276:main.c:21] hello, sys --debug
2022-07-28 17:25:05 WARN [3276:main.c:22] hello, sys --warn
2022-07-28 17:25:05 ERROR [3276:main.c:23] hello, sys --error
2022-07-28 17:25:05 PANIC [3276:main.c:24] hello, sys --panic
2022-07-28 17:25:06 INFO [3279:main.c:20] hello, sys --info
2022-07-28 17:25:06 DEBUG [3279:main.c:21] hello, sys --debug
2022-07-28 17:25:06 WARN [3279:main.c:22] hello, sys --warn
2022-07-28 17:25:06 ERROR [3279:main.c:23] hello, sys --error
2022-07-28 17:25:06 PANIC [3279:main.c:24] hello, sys --panic
2022-07-28 17:25:07 INFO [3282:main.c:20] hello, sys --info
2022-07-28 17:25:07 DEBUG [3282:main.c:21] hello, sys --debug
2022-07-28 17:25:07 WARN [3282:main.c:22] hello, sys --warn
2022-07-28 17:25:07 ERROR [3282:main.c:23] hello, sys --error
2022-07-28 17:25:07 PANIC [3282:main.c:24] hello, sys --panic
2022-07-28 17:25:08 INFO [3285:main.c:20] hello, sys --info
2022-07-28 17:25:08 DEBUG [3285:main.c:21] hello, sys --debug
2022-07-28 17:25:08 WARN [3285:main.c:22] hello, sys --warn
2022-07-28 17:25:08 ERROR [3285:main.c:23] hello, sys --error
2022-07-28 17:25:08 PANIC [3285:main.c:24] hello, sys --panic
2022-07-28 17:25:09 INFO [3288:main.c:20] hello, sys --info
2022-07-28 17:25:09 DEBUG [3288:main.c:21] hello, sys --debug
2022-07-28 17:25:09 WARN [3288:main.c:22] hello, sys --warn
2022-07-28 17:25:09 ERROR [3288:main.c:23] hello, sys --error
2022-07-28 17:25:09 PANIC [3288:main.c:24] hello, sys --panic
2022-07-28 17:25:10 INFO [3291:main.c:20] hello, sys --info
2022-07-28 17:25:10 DEBUG [3291:main.c:21] hello, sys --debug
2022-07-28 17:25:10 WARN [3291:main.c:22] hello, sys --warn
2022-07-28 17:25:10 ERROR [3291:main.c:23] hello, sys --error
2022-07-28 17:25:10 PANIC [3291:main.c:24] hello, sys --panic
2022-07-28 17:25:11 INFO [3294:main.c:20] hello, sys --info
2022-07-28 17:25:11 DEBUG [3294:main.c:21] hello, sys --debug
2022-07-28 17:25:11 WARN [3294:main.c:22] hello, sys --warn
2022-07-28 17:25:11 ERROR [3294:main.c:23] hello, sys --error
2022-07-28 17:25:11 PANIC [3294:main.c:24] hello, sys --panic
2022-07-28 17:25:12 INFO [3297:main.c:20] hello, sys --info
2022-07-28 17:25:12 DEBUG [3297:main.c:21] hello, sys --debug
2022-07-28 17:25:12 WARN [3297:main.c:22] hello, sys --warn
2022-07-28 17:25:12 ERROR [3297:main.c:23] hello, sys --error
2022-07-28 17:25:12 PANIC [3297:main.c:24] hello, sys --panic
2022-07-28 17:25:13 INFO [3300:main.c:20] hello, sys --info
2022-07-28 17:25:13 DEBUG [3300:main.c:21] hello, sys --debug
2022-07-28 17:25:13 WARN [3300:main.c:22] hello, sys --warn
2022-07-28 17:25:13 ERROR [3300:main.c:23] hello, sys --error
2022-07-28 17:25:13 PANIC [3300:main.c:24] hello, sys --panic
2022-07-28 17:25:14 INFO [3303:main.c:20] hello, sys --info
2022-07-28 17:25:14 DEBUG [3303:main.c:21] hello, sys --debug
2022-07-28 17:25:14 WARN [3303:main.c:22] hello, sys --warn
2022-07-28 17:25:14 ERROR [3303:main.c:23] hello, sys --error
2022-07-28 17:25:14 PANIC [3303:main.c:24] hello, sys --panic
2022-07-28 17:25:15 INFO [3306:main.c:20] hello, sys --info
2022-07-28 17:25:15 DEBUG [3306:main.c:21] hello, sys --debug
2022-07-28 17:25:15 WARN [3306:main.c:22] hello, sys --warn
2022-07-28 17:25:15 ERROR [3306:main.c:23] hello, sys --error
2022-07-28 17:25:15 PANIC [3306:main.c:24] hello, sys --panic
2022-07-28 17:25:16 INFO [3309:main.c:20] hello, sys --info
2022-07-28 17:25:16 DEBUG [3309:main.c:21] hello, sys --debug
2022-07-28 17:25:16 WARN [3309:main.c:22] hello, sys --warn
2022-07-28 17:25:16 ERROR [3309:main.c:23] hello, sys --error
2022-07-28 17:25:16 PANIC [3309:main.c:24] hello, sys --panic
2022-07-28 17:25:17 INFO [3312:main.c:20] hello, sys --info
2022-07-28 17:25:17 DEBUG [3312:main.c:21] hello, sys --debug
2022-07-28 17:25:17 WARN [3312:main.c:22] hello, sys --warn
2022-07-28 17:25:17 ERROR [3312:main.c:23] hello, sys --error
2022-07-28 17:25:17 PANIC [3312:main.c:24] hello, sys --panic
2022-07-28 17:25:18 INFO [3315:main.c:20] hello, sys --info
2022-07-28 17:25:18 DEBUG [3315:main.c:21] hello, sys --debug
2022-07-28 17:25:18 WARN [3315:main.c:22] hello, sys --warn
2022-07-28 17:25:18 ERROR [3315:main.c:23] hello, sys --error
2022-07-28 17:25:18 PANIC [3315:main.c:24] hello, sys --panic
2022-07-28 17:25:19 INFO [3318:main.c:20] hello, sys --info
2022-07-28 17:25:19 DEBUG [3318:main.c:21] hello, sys --debug
2022-07-28 17:25:19 WARN [3318:main.c:22] hello, sys --warn
2022-07-28 17:25:19 ERROR [3318:main.c:23] hello, sys --error
2022-07-28 17:25:19 PANIC [3318:main.c:24] hello, sys --panic
2022-07-28 17:25:20 INFO [3321:main.c:20] hello, sys --info
2022-07-28 17:25:20 DEBUG [3321:main.c:21] hello, sys --debug
2022-07-28 17:25:20 WARN [3321:main.c:22] hello, sys --warn
2022-07-28 17:25:20 ERROR [3321:main.c:23] hello, sys --error
2022-07-28 17:25:20 PANIC [3321:main.c:24] hello, sys --panic
2022-07-28 17:25:21 INFO [3324:main.c:20] hello, sys --info
2022-07-28 17:25:21 DEBUG [3324:main.c:21] hello, sys --debug
2022-07-28 17:25:21 WARN [3324:main.c:22] hello, sys --warn
2022-07-28 17:25:21 ERROR [3324:main.c:23] hello, sys --error
2022-07-28 17:25:21 PANIC [3324:main.c:24] hello, sys --panic
2022-07-28 17:25:22 INFO [3327:main.c:20] hello, sys --info
2022-07-28 17:25:22 DEBUG [3327:main.c:21] hello, sys --debug
2022-07-28 17:25:22 WARN [3327:main.c:22] hello, sys --warn
2022-07-28 17:25:22 ERROR [3327:main.c:23] hello, sys --error
2022-07-28 17:25:22 PANIC [3327:main.c:24] hello, sys --panic
2022-07-28 17:25:23 INFO [3330:main.c:20] hello, sys --info
2022-07-28 17:25:23 DEBUG [3330:main.c:21] hello, sys --debug
2022-07-28 17:25:23 WARN [3330:main.c:22] hello, sys --warn
2022-07-28 17:25:23 ERROR [3330:main.c:23] hello, sys --error
2022-07-28 17:25:23 PANIC [3330:main.c:24] hello, sys --panic
2022-07-28 17:25:24 INFO [3333:main.c:20] hello, sys --info
2022-07-28 17:25:24 DEBUG [3333:main.c:21] hello, sys --debug
2022-07-28 17:25:24 WARN [3333:main.c:22] hello, sys --warn
2022-07-28 17:25:24 ERROR [3333:main.c:23] hello, sys --error
2022-07-28 17:25:24 PANIC [3333:main.c:24] hello, sys --panic
2022-07-28 17:25:25 INFO [3336:main.c:20] hello, sys --info
2022-07-28 17:25:25 DEBUG [3336:main.c:21] hello, sys --debug
2022-07-28 17:25:25 WARN [3336:main.c:22] hello, sys --warn
2022-07-28 17:25:25 ERROR [3336:main.c:23] hello, sys --error
2022-07-28 17:25:25 PANIC [3336:main.c:24] hello, sys --panic
2022-07-28 17:25:26 INFO [3339:main.c:20] hello, sys --info
2022-07-28 17:25:26 DEBUG [3339:main.c:21] hello, sys --debug
2022-07-28 17:25:26 WARN [3339:main.c:22] hello, sys --warn
2022-07-28 17:25:26 ERROR [3339:main.c:23] hello, sys --error
2022-07-28 17:25:26 PANIC [3339:main.c:24] hello, sys --panic
2022-07-28 17:25:27 INFO [3342:main.c:20] hello, sys --info
2022-07-28 17:25:27 DEBUG [3342:main.c:21] hello, sys --debug
2022-07-28 17:25:27 WARN [3342:main.c:22] hello, sys --warn
2022-07-28 17:25:27 ERROR [3342:main.c:23] hello, sys --error
2022-07-28 17:25:27 PANIC [3342:main.c:24] hello, sys --panic
2022-07-28 17:25:28 INFO [3345:main.c:20] hello, sys --info
2022-07-28 17:25:28 DEBUG [3345:main.c:21] hello, sys --debug
2022-07-28 17:25:28 WARN [3345:main.c:22] hello, sys --warn
2022-07-28 17:25:28 ERROR [3345:main.c:23] hello, sys --error
2022-07-28 17:25:28 PANIC [3345:main.c:24] hello, sys --panic
2022-07-28 17:25:29 INFO [3348:main.c:20] hello, sys --info
2022-07-28 17:25:29 DEBUG [3348:main.c:21] hello, sys --debug
2022-07-28 17:25:29 WARN [3348:main.c:22] hello, sys --warn
2022-07-28 17:25:29 ERROR [3348:main.c:23] hello, sys --error
2022-07-28 17:25:29 PANIC [3348:main.c:24] hello, sys --panic
2022-07-28 17:25:30 INFO [3351:main.c:20] hello, sys --info
2022-07-28 17:25:30 DEBUG [3351:main.c:21] hello, sys --debug
2022-07-28 17:25:30 WARN [3351:main.c:22] hello, sys --warn
2022-07-28 17:25:30 ERROR [3351:main.c:23] hello, sys --error
2022-07-28 17:25:30 PANIC [3351:main.c:24] hello, sys --panic
2022-07-28 17:25:31 INFO [3354:main.c:20] hello, sys --info
2022-07-28 17:25:31 DEBUG [3354:main.c:21] hello, sys --debug
2022-07-28 17:25:31 WARN [3354:main.c:22] hello, sys --warn
2022-07-28 17:25:31 ERROR [3354:main.c:23] hello, sys --error
2022-07-28 17:25:31 PANIC [3354:main.c:24] hello, sys --panic
2022-07-28 17:25:32 INFO [3357:main.c:20] hello, sys --info
2022-07-28 17:25:32 DEBUG [3357:main.c:21] hello, sys --debug
2022-07-28 17:25:32 WARN [3357:main.c:22] hello, sys --warn
2022-07-28 17:25:32 ERROR [3357:main.c:23] hello, sys --error
2022-07-28 17:25:32 PANIC [3357:main.c:24] hello, sys --panic
2022-07-28 17:25:33 INFO [3360:main.c:20] hello, sys --info
2022-07-28 17:25:33 DEBUG [3360:main.c:21] hello, sys --debug
2022-07-28 17:25:33 WARN [3360:main.c:22] hello, sys --warn
2022-07-28 17:25:33 ERROR [3360:main.c:23] hello, sys --error
2022-07-28 17:25:33 PANIC [3360:main.c:24] hello, sys --panic
2022-07-28 17:25:34 INFO [3363:main.c:20] hello, sys --info
2022-07-28 17:25:34 DEBUG [3363:main.c:21] hello, sys --debug
2022-07-28 17:25:34 WARN [3363:main.c:22] hello, sys --warn
2022-07-28 17:25:34 ERROR [3363:main.c:23] hello, sys --error
2022-07-28 17:25:34 PANIC [3363:main.c:24] hello, sys --panic
2022-07-28 17:25:35 INFO [3366:main.c:20] hello, sys --info
2022-07-28 17:25:35 DEBUG [3366:main.c:21] hello, sys --debug
2022-07-28 17:25:35 WARN [3366:main.c:22] hello, sys --warn
2022-07-28 17:25:35 ERROR [3366:main.c:23] hello, sys --error
2022-07-28 17:25:35 PANIC [3366:main.c:24] hello, sys --panic
2022-07-28 17:25:36 INFO [3369:main.c:20] hello, sys --info
2022-07-28 17:25:36 DEBUG [3369:main.c:21] hello, sys --debug
2022-07-28 17:25:36 WARN [3369:main.c:22] hello, sys --warn
2022-07-28 17:25:36 ERROR [3369:main.c:23] hello, sys --error
2022-07-28 17:25:36 PANIC [3369:main.c:24] hello, sys --panic
2022-07-28 17:25:37 INFO [3372:main.c:20] hello, sys --info
2022-07-28 17:25:37 DEBUG [3372:main.c:21] hello, sys --debug
2022-07-28 17:25:37 WARN [3372:main.c:22] hello, sys --warn
2022-07-28 17:25:37 ERROR [3372:main.c:23] hello, sys --error
2022-07-28 17:25:37 PANIC [3372:main.c:24] hello, sys --panic
2022-07-28 17:25:38 INFO [3375:main.c:20] hello, sys --info
2022-07-28 17:25:38 DEBUG [3375:main.c:21] hello, sys --debug
2022-07-28 17:25:38 WARN [3375:main.c:22] hello, sys --warn
2022-07-28 17:25:38 ERROR [3375:main.c:23] hello, sys --error
2022-07-28 17:25:38 PANIC [3375:main.c:24] hello, sys --panic
2022-07-28 17:25:39 INFO [3378:main.c:20] hello, sys --info
2022-07-28 17:25:39 DEBUG [3378:main.c:21] hello, sys --debug
2022-07-28 17:25:39 WARN [3378:main.c:22] hello, sys --warn
2022-07-28 17:25:39 ERROR [3378:main.c:23] hello, sys --error
2022-07-28 17:25:39 PANIC [3378:main.c:24] hello, sys --panic
2022-07-28 17:25:40 INFO [3381:main.c:20] hello, sys --info
2022-07-28 17:25:40 DEBUG [3381:main.c:21] hello, sys --debug
2022-07-28 17:25:40 WARN [3381:main.c:22] hello, sys --warn
2022-07-28 17:25:40 ERROR [3381:main.c:23] hello, sys --error
2022-07-28 17:25:40 PANIC [3381:main.c:24] hello, sys --panic
2022-07-28 17:25:41 INFO [3384:main.c:20] hello, sys --info
2022-07-28 17:25:41 DEBUG [3384:main.c:21] hello, sys --debug
2022-07-28 17:25:41 WARN [3384:main.c:22] hello, sys --warn
2022-07-28 17:25:41 ERROR [3384:main.c:23] hello, sys --error
2022-07-28 17:25:41 PANIC [3384:main.c:24] hello, sys --panic
2022-07-28 17:25:42 INFO [3387:main.c:20] hello, sys --info
2022-07-28 17:25:42 DEBUG [3387:main.c:21] hello, sys --debug
2022-07-28 17:25:42 WARN [3387:main.c:22] hello, sys --warn
2022-07-28 17:25:42 ERROR [3387:main.c:23] hello, sys --error
2022-07-28 17:25:42 PANIC [3387:main.c:24] hello, sys --panic
2022-07-28 17:25:43 INFO [3390:main.c:20] hello, sys --info
2022-07-28 17:25:43 DEBUG [3390:main.c:21] hello, sys --debug
2022-07-28 17:25:43 WARN [3390:main.c:22] hello, sys --warn
2022-07-28 17:25:43 ERROR [3390:main.c:23] hello, sys --error
2022-07-28 17:25:43 PANIC [3390:main.c:24] hello, sys --panic
2022-07-28 17:25:44 INFO [3393:main.c:20] hello, sys --info
2022-07-28 17:25:44 DEBUG [3393:main.c:21] hello, sys --debug
2022-07-28 17:25:44 WARN [3393:main.c:22] hello, sys --warn
2022-07-28 17:25:44 ERROR [3393:main.c:23] hello, sys --error
2022-07-28 17:25:44 PANIC [3393:main.c:24] hello, sys --panic
2022-07-28 17:25:45 INFO [3396:main.c:20] hello, sys --info
2022-07-28 17:25:45 DEBUG [3396:main.c:21] hello, sys --debug
2022-07-28 17:25:45 WARN [3396:main.c:22] hello, sys --warn
2022-07-28 17:25:45 ERROR [3396:main.c:23] hello, sys --error
2022-07-28 17:25:45 PANIC [3396:main.c:24] hello, sys --panic
2022-07-28 17:25:46 INFO [3399:main.c:20] hello, sys --info
2022-07-28 17:25:46 DEBUG [3399:main.c:21] hello, sys --debug
2022-07-28 17:25:46 WARN [3399:main.c:22] hello, sys --warn
2022-07-28 17:25:46 ERROR [3399:main.c:23] hello, sys --error
2022-07-28 17:25:46 PANIC [3399:main.c:24] hello, sys --panic
2022-07-28 17:25:47 INFO [3402:main.c:20] hello, sys --info
2022-07-28 17:25:47 DEBUG [3402:main.c:21] hello, sys --debug
2022-07-28 17:25:47 WARN [3402:main.c:22] hello, sys --warn
2022-07-28 17:25:47 ERROR [3402:main.c:23] hello, sys --error
2022-07-28 17:25:47 PANIC [3402:main.c:24] hello, sys --panic
2022-07-28 17:25:48 INFO [3405:main.c:20] hello, sys --info
2022-07-28 17:25:48 DEBUG [3405:main.c:21] hello, sys --debug
2022-07-28 17:25:48 WARN [3405:main.c:22] hello, sys --warn
2022-07-28 17:25:48 ERROR [3405:main.c:23] hello, sys --error
2022-07-28 17:25:48 PANIC [3405:main.c:24] hello, sys --panic
2022-07-28 17:25:49 INFO [3408:main.c:20] hello, sys --info
2022-07-28 17:25:49 DEBUG [3408:main.c:21] hello, sys --debug
2022-07-28 17:25:49 WARN [3408:main.c:22] hello, sys --warn
2022-07-28 17:25:49 ERROR [3408:main.c:23] hello, sys --error
2022-07-28 17:25:49 PANIC [3408:main.c:24] hello, sys --panic
2022-07-28 17:25:50 INFO [3411:main.c:20] hello, sys --info
2022-07-28 17:25:50 DEBUG [3411:main.c:21] hello, sys --debug
2022-07-28 17:25:50 WARN [3411:main.c:22] hello, sys --warn
2022-07-28 17:25:50 ERROR [3411:main.c:23] hello, sys --error
2022-07-28 17:25:50 PANIC [3411:main.c:24] hello, sys --panic
2022-07-28 17:25:51 INFO [3414:main.c:20] hello, sys --info
2022-07-28 17:25:51 DEBUG [3414:main.c:21] hello, sys --debug
2022-07-28 17:25:51 WARN [3414:main.c:22] hello, sys --warn
2022-07-28 17:25:51 ERROR [3414:main.c:23] hello, sys --error
2022-07-28 17:25:51 PANIC [3414:main.c:24] hello, sys --panic
2022-07-28 17:25:52 INFO [3417:main.c:20] hello, sys --info
2022-07-28 17:25:52 DEBUG [3417:main.c:21] hello, sys --debug
2022-07-28 17:25:52 WARN [3417:main.c:22] hello, sys --warn
2022-07-28 17:25:52 ERROR [3417:main.c:23] hello, sys --error
2022-07-28 17:25:52 PANIC [3417:main.c:24] hello, sys --panic
2022-07-28 17:25:53 INFO [3420:main.c:20] hello, sys --info
2022-07-28 17:25:53 DEBUG [3420:main.c:21] hello, sys --debug
2022-07-28 17:25:53 WARN [3420:main.c:22] hello, sys --warn
2022-07-28 17:25:53 ERROR [3420:main.c:23] hello, sys --error
2022-07-28 17:25:53 PANIC [3420:main.c:24] hello, sys --panic
2022-07-28 17:25:54 INFO [3423:main.c:20] hello, sys --info
2022-07-28 17:25:54 DEBUG [3423:main.c:21] hello, sys --debug
2022-07-28 17:25:54 WARN [3423:main.c:22] hello, sys --warn
2022-07-28 17:25:54 ERROR [3423:main.c:23] hello, sys --error
2022-07-28 17:25:54 PANIC [3423:main.c:24] hello, sys --panic
2022-07-28 17:25:55 INFO [3426:main.c:20] hello, sys --info
2022-07-28 17:25:55 DEBUG [3426:main.c:21] hello, sys --debug
2022-07-28 17:25:55 WARN [3426:main.c:22] hello, sys --warn
2022-07-28 17:25:55 ERROR [3426:main.c:23] hello, sys --error
2022-07-28 17:25:55 PANIC [3426:main.c:24] hello, sys --panic
2022-07-28 17:25:56 INFO [3429:main.c:20] hello, sys --info
